"","Query","Tax","Matching","MapQ","AS.max"
"2397","23a640c8-2ede-4e93-b9e4-5e39306d5f59","Lactobacillus_paracasei",94.8648648648649,0,2476
"2401","23d494a3-2c99-4ea3-a8b7-7badf203edfa","Lactobacillus_rhamnosus",82.0689655172414,0,1298
"2403","23dcffb6-318f-4679-8ea2-07ca3c5e079e","Lactobacillus_fermentum",95.4763536668951,3,2486
"2407","23ec9cc3-7b06-4f58-9c2b-398799a22123","Lactobacillus_fermentum",87.4744724302247,1,1770
"2410","23f49013-ae62-4d42-b34d-903292d4dc5a","Lactobacillus_casei",91.1862160371107,0,2200
"2412","23f83a49-9302-4deb-aadc-29758b6e5fd0","Lactobacillus_casei",91.6554508748318,1,2180
"2419","23f90d53-5e68-4320-b7f0-842172ff1816","Lactobacillus_paracasei",92.8767123287671,1,2258
"2421","23fbe002-8b1f-4ad0-be29-47a36ed8bdaa","Lactobacillus_casei",84.7573479152426,0,1520
"2424","23ff8a5c-2594-461e-b552-a4651aa67019","Lactobacillus_casei",87.9091516366065,0,1860
"2429","2411785e-fecb-4899-ad5f-f3fdc696daf9","Lactobacillus_casei",77.4150566289141,3,876
"2434","241e33f2-0927-4118-bb31-ea67a6fd444a","Lactobacillus_salivarius",86.676217765043,0,1638
"2441","241e6682-3168-42ca-b10b-85d2dd18453c","Lactobacillus_buchneri",88.0295897780767,1,1824
"2444","245a0cf6-e33f-4725-8750-2bb982464204","Lactobacillus_fermentum",92.4170616113744,8,2268
"2450","24681ddf-ab90-4bf0-b0bf-ac648e63ee34","Lactobacillus_paracasei",83.9165545087483,1,1494
"2452","2471c9e6-bd23-42e2-b2ec-ace091a29a63","Lactobacillus_buchneri",82.7926657263752,1,1324
"2455","247a2768-9264-4250-90ee-a2db985e3c0a","Pediococcus_pentosaceus",83.59375,0,1370
"2459","24814949-c216-429c-9261-01465128209f","Pediococcus_claussenii",86.4,1,1594
"2464","248a64f3-2f33-4e57-84fb-030cda586e1e","Lactobacillus_fermentum",94.5541184479238,2,2412
"2467","24c1e989-e4bb-4583-885d-1123b07e9326","Lactobacillus_casei",81.1139564660691,0,1318
"2474","24cb2b1f-e8f3-4b2f-b44a-91d27de100fd","Pediococcus_pentosaceus",84.2776203966006,0,1450
"2478","24dd4f0f-a92f-4e0c-a8bc-df72c318616c","Lactobacillus_fermentum",93.1740614334471,1,2304
"2480","24f698b3-952f-4eb4-8fda-09d16d53dc60","Lactobacillus_casei",78.5562632696391,1,946
"2487","24ff1f33-8cb0-4b9b-ab1b-aebd44895989","Lactobacillus_paracasei",93.7756497948016,0,2350
"2492","250c2345-b462-457c-bc33-dfa674c5b391","Lactobacillus_paracasei",95.8161865569273,1,2504
"2494","251865a4-3e38-4505-8318-61171272f2d9","Lactobacillus_casei",89.2465753424657,0,1922
"2500","25230238-dbf0-4965-a59f-c14d626d9d65","Lactobacillus_sakei",81.8055555555556,0,1224
"2503","253fc2d9-5e89-4435-a25c-78b668f6cfaf","Lactobacillus_fermentum",89.3269884432359,0,1946
"2507","2543042e-aa3a-42ae-acf6-77804a069910","Lactobacillus_buchneri",78.4615384615385,1,1002
"2514","25474726-3d8f-4097-93f1-b0670592680e","Lactobacillus_rhamnosus",87.7522616562283,0,1754
"2517","255839c0-7b4d-4ee6-a531-beb6c9009e05","Lactobacillus_fermentum",94.6185286103542,2,2426
"2523","256fc6c3-e0c5-4506-90e5-8fbabc6edbb3","Lactobacillus_paracasei",90.0508351488744,47,1880
"2528","2578b290-4ac2-4e17-9596-19f95abcf1b8","Lactobacillus_oris",93.7542430414121,13,2360
"2530","25802c66-8838-40ec-9a21-0e74bf42aa0d","Lactobacillus_fermentum",89.6575342465753,0,1952
"2533","258f58a4-3255-4b3e-bd9d-180607d12596","Lactobacillus_casei",82.9593267882188,1,1372
"2542","259372ef-4c89-4f46-9441-3c748a8e7c78","Lactobacillus_fermentum",91.5094339622642,1,2142
"2549","2595c1e5-fc8f-4a3c-b416-bf17fa393af2","Lactobacillus_rhamnosus",86.671270718232,0,1684
"2553","25985f94-c484-4f42-a9c1-7cd30230f400","Lactobacillus_paracasei",89.7264843228819,0,2038
"2560","25a5b41d-1626-4951-934a-4092fe8b742f","Enterococcus_faecium",83.7526959022286,0,1364
"2566","25c64453-492a-4ab5-8e8c-9eaf1102309c","Lactobacillus_buchneri",86.9784172661871,1,1666
"2568","25ce79a3-2da2-493a-800e-69f76de7d2ee","Lactobacillus_paracasei",92.1144452198186,0,2158
"2572","25ceab19-68df-440b-9f4a-e3a9acba74d0","Lactobacillus_fermentum",94.0776038121171,0,2376
"2575","25d1322b-1a9f-4236-89cd-006a84046f03","Lactobacillus_casei",87.681660899654,0,1784
"2582","25d59c3d-3a9e-4335-b75a-074e4b309d06","Lactobacillus_casei",95.3360768175583,0,2464
"2590","25ddc550-bb2d-4606-8221-a4fd2968f835","Pediococcus_pentosaceus",87.2912127814089,0,1692
"2591","25e0a0e2-c4dc-4058-a5c8-50cc5e255c21","Lactobacillus_casei",90.1730103806228,0,2018
"2596","25f5fec8-ea78-4103-b87e-e1553ba02cbe","Lactobacillus_casei",94.9280328992461,0,2424
"2599","25fd77fa-6402-4ef0-a978-28d2a1e31bfa","Lactobacillus_casei",89.9031811894883,0,1974
"2604","2600e998-86b3-440c-b83c-646bb141fef3","Lactobacillus_casei",92.8419560595323,0,2188
"2610","26019719-092e-4633-939a-1d8c6632131a","Lactobacillus_fermentum",88.6880856760375,0,1922
"2616","2606bded-3aed-4087-8bb2-a3778283846b","Lactobacillus_oris",91.688654353562,1,2224
"2617","260c85b9-b11b-46ab-88c9-0d226cd18fde","Lactobacillus_casei",94.0451745379877,0,2360
"2625","260e50ba-7564-48e7-a5fc-e2fc6a1257fa","Lactobacillus_fermentum",90.1217861975643,1,2054
"2631","262f8cb8-37cd-4068-95a9-6d04b8fbbd28","Lactobacillus_paracasei",82.751677852349,7,1382
"2634","26455f0e-9d38-436c-a3fd-b3c2c8d6cfc7","Lactobacillus_delbrueckii",94.8524365133837,1,2424
"2638","26548d3d-e173-44e9-ae78-b2f683b751db","Lactobacillus_paracasei",89.3874643874644,1,1874
"2643","26589099-6c33-4622-94d2-2b7f292415b4","Pediococcus_pentosaceus",90.6480117820324,6,1942
"2644","266f644c-4133-492a-955d-f040bb5c8021","Lactobacillus_casei",94.4482522275531,0,2400
"2648","2671122b-3f33-4093-b761-973378e15f21","Lactobacillus_casei",87.2448979591837,0,1626
"2653","26a81e7f-6af3-4746-96a2-bb59c5dd38f3","Lactobacillus_paracasei",86.3242161440961,1,1716
"2658","26ac7cdf-275f-4f35-bfa4-ead8481c8aa8","Lactobacillus_casei",92.3444976076555,0,2240
"2660","26bc78e4-f64a-4e3f-aa7a-0821eeb36261","Lactobacillus_casei",92.8032899246059,1,2254
"2666","26cc9f38-24b2-4490-9cc0-3202e04b7443","Lactobacillus_fermentum",95.6013745704467,3,2478
"2670","26ec9190-2638-4e9e-a813-3e9e734330a5","Lactobacillus_fermentum",91.0142954390742,0,2082
"2672","26f71f9c-c476-4d47-90da-f73e7a6c4f62","Lactobacillus_casei",89.7774687065369,0,1940
"2678","26faa3bd-daa3-481e-b519-6a7ad4f59cb5","Lactobacillus_casei",89.4949494949495,1,1970
"2685","270157bf-007c-4fa0-a1b3-67ecd2995614","Lactobacillus_paracasei",92.1070693205216,10,2186
"2687","271c9e33-41dc-47a3-baae-3b5302cac688","Lactobacillus_paracasei",95.9450171821306,3,2548
"2691","27417276-00bc-4227-825c-91e426f64689","Lactobacillus_oris",94.6648426812585,1,2422
"2692","2749c1de-e849-4a24-ae2f-b4e4269bd24a","Lactobacillus_ginsenosidimutans",86.7883211678832,0,1594
"2697","274a9b8d-adbc-4772-88df-0dcb30bc941e","Lactobacillus_fermentum",90.8,0,2112
"2702","275800e5-43cc-42c0-aebf-15227473e936","Lactobacillus_fermentum",88.1033310673012,1,1852
"2704","277560d5-50ac-4cfd-877b-4c12401541a6","Lactobacillus_casei",87.4835309617918,0,1834
"2708","277e2ba1-53ab-4e9d-a88b-9948f5579af1","Lactobacillus_casei",93.5616438356164,0,2306
"2712","27a246d1-4906-4646-8528-9d379105bca4","Lactobacillus_paracasei",86.4590876176683,28,1614
"2717","27ae19fb-7100-4dd6-abeb-b62a160afc98","Lactobacillus_fermentum",92.4119241192412,0,2246
"2723","27b10e1c-34fb-4aba-a063-285d42c4fae9","Pediococcus_pentosaceus",88.0434782608696,0,1754
"2726","27cb7173-becd-4046-8429-5a933872a98d","Lactobacillus_fermentum",93.6097892590075,0,2352
"2729","27e88916-63f0-43d0-8450-c38983ecbc94","Lactobacillus_casei",89.4401133947555,0,1874
"2733","2803df80-4b6e-45be-8025-cb02f5c198cd","Lactobacillus_fermentum",93.4192672998643,1,2328
"2736","28158ecd-8e9c-4aa6-9d1d-5cb95c52eecc","Lactobacillus_casei",90.4567143830947,0,2012
"2740","2825067e-83e8-464e-b0c5-1e7bf96cefa3","Lactobacillus_casei",88.9429763560501,0,1854
"2745","282a1248-88d7-4a51-934b-cdb52c7fb996","Lactobacillus_delbrueckii",94.222833562586,0,2396
"2748","283e192b-5870-4b06-bd15-6d55beac5d5e","Lactobacillus_fermentum",93.9735099337748,2,2416
"2750","2846dd7f-37da-4dbd-a147-9679ebf6d9b4","Lactobacillus_casei",94.672131147541,0,2422
"2755","2846ebea-bb28-4106-9184-b50a8057c210","Lactobacillus_fermentum",90.6746031746032,7,2142
"2762","2850de5a-5e4d-4179-a3b2-9948dae1fd37","Lactobacillus_paracasei",85.0644942294637,0,1584
"2765","2858b3c4-9035-46bc-be7b-4b80e20c3c40","Lactobacillus_buchneri",86.7668097281831,1,1642
"2766","285e1924-a1f5-4f88-b0a0-28bdf34fdc3c","Lactobacillus_casei",93.0410577592206,0,2260
"2772","2878ecf4-fd29-411a-9802-db2f4c10682c","Lactobacillus_casei",95.0272479564033,0,2480
"2775","28833dbe-2081-4514-8d43-501c4b90eaeb","Lactobacillus_casei",91.1504424778761,0,2106
"2779","2892c76c-4eed-4bde-bac2-6a3d666f9586","Lactobacillus_paracasei",89.9799599198397,1,2032
"2783","2894a4e0-2d59-4a07-93d3-ea7ffa8a6759","Lactobacillus_fermentum",92.9788684389911,0,2294
"2787","28961944-7a96-45ca-bdbc-8c8408745e7d","Lactobacillus_fermentum",92.1821889870836,1,2194
"2788","28a18e73-220f-45e0-ace8-3a76a7bf98f5","Lactobacillus_casei",92.7766732935719,0,2318
"2793","28a2ce39-4f8b-4503-aa4a-17b346e77f35","Lactobacillus_fermentum",93.7968643490116,2,2336
"2797","28b2fcd9-6c58-4351-8b12-6e8d253034b5","Lactobacillus_fermentum",96.159122085048,0,2552
"2799","28b510ad-3a06-4e28-8356-d10203474f1e","Lactobacillus_casei",83.0087306917394,0,1398
"2803","28c18c1d-55ae-4877-a1b4-fe30cb6a6c73","Lactobacillus_casei",86.6666666666667,0,1600
"2811","28c95ac0-2a55-4d29-828a-e70933171fb4","Lactobacillus_fermentum",93.5572309801234,9,2322
"2814","28cf1852-03f6-400c-8c36-7c45cbea7aee","Lactobacillus_casei",90.3728813559322,0,2034
"2817","28f7b821-cdb4-4452-8f77-52aac55d0260","Lactobacillus_casei",94.9186991869919,0,2474
"2822","290bda04-440d-477f-a6e5-2f18d2be7fdb","Lactobacillus_paracasei",86.6,0,1726
"2824","291aa59f-2e7f-4069-b346-23af4b4a057a","Lactobacillus_fermentum",94.1496598639456,9,2404
"2827","291d942c-b0b9-4b99-bc4f-1568951fc04a","Lactobacillus_casei",85.4166666666667,0,1732
"2834","292c432a-6274-4d0c-8707-ab64402c933e","Lactobacillus_fermentum",79.7829036635007,1,1092
"2840","2942941e-93fc-4663-97cf-c99407780f4a","Lactobacillus_fermentum",95.4134815844336,4,2458
"2842","2942cab4-7d10-4938-b78e-a6d56ff14efa","Lactobacillus_casei",93.6761640027797,0,2302
"2847","29564284-2645-4c1f-90d0-dac4748bb9bf","Lactobacillus_casei",88.626907073509,0,1870
"2850","2959f1eb-8fb0-4273-af8e-7e5bfb5d64b6","Lactobacillus_casei",87.9526462395543,0,1784
"2857","298190fe-ea26-4761-808f-24d5521c18da","Lactobacillus_fermentum",92.0999324780554,1,2242
"2862","29925f7f-f7db-4db2-8147-f61055bbdd71","Lactobacillus_fermentum",94.1056910569106,1,2400
"2864","29ae8cd9-1695-408b-8380-fd5699172b91","Lactobacillus_casei",86.3730213351686,0,1650
"2869","29da7cf7-bf56-4633-a03d-dcc0c1ae5b20","Lactobacillus_fermentum",86.2448418156809,1,1650
"2875","29e1df4e-4acc-4050-b0a1-64923d615500","Lactobacillus_paracasei",81.7379497623897,0,1370
"2881","29e3060d-ac1a-498d-9548-0377130e8f7d","Pediococcus_claussenii",86.1194029850746,7,1532
"2883","2a088207-ccfd-479c-bb42-ed346de5efa9","Lactobacillus_casei",86.0480640854473,0,1678
"2891","2a1a25f5-1b2f-4608-9380-22523e9eecd3","Lactobacillus_buchneri",86.3013698630137,0,1600
"2893","2a1c2a83-3956-4799-affe-eaa019f7b268","Lactobacillus_paracasei",87.8809869375907,49,1688
"2902","2a235c2f-f698-4720-8a2d-f0ef53384d0d","Lactobacillus_paracasei",90.450204638472,0,2032
"2905","2a32f16b-3b7c-44aa-b225-ad5328ddf9ae","Lactobacillus_paracasei",95.8712386284115,11,2468
"2908","2a369778-4406-493d-99da-4ba425327f78","Lactobacillus_fermentum",93.4871099050203,0,2314
"2911","2a37ad7f-2275-42d3-9e9e-cd84ab087155","Lactobacillus_casei",88.941018766756,0,1974
"2917","2a58e62a-eb6f-4958-b810-cddc664fd511","Lactobacillus_fermentum",94.6896551724138,2,2424
"2923","2a7201b8-c41e-4b11-983b-72140b4c52c7","Lactobacillus_fermentum",94.6938775510204,4,2442
"2928","2a7df88f-fc50-4790-98f1-a4b9b8a205b8","Lactobacillus_fermentum",94.4406314344544,2,2366
"2929","2a85be8b-b82d-47fd-9b6f-0691432ab343","Lactobacillus_casei",88.0103694102398,0,1926
"2932","2a86df02-a4c7-4d54-803e-4f8f569b18b8","Lactobacillus_casei",86.9867780097425,0,1692
"2939","2a8da7cc-5602-45a9-8cd4-313449277c74","Lactobacillus_ginsenosidimutans",83.4036568213783,0,1378
"2942","2aafca73-3f7d-438b-ad89-45db8eddb7b0","Lactobacillus_casei",91.313269493844,0,2114
"2949","2ab7a7ab-7c9d-430d-9459-c726bc788e6b","Lactobacillus_paracasei",96.4187327823691,0,2566
"2951","2ac45da1-70fd-4e7f-90b6-ce83c528d436","Lactobacillus_casei",93.1313131313131,0,2300
"2954","2ac9cdc5-8613-4643-9cf7-0f3095625865","Lactobacillus_fermentum",87.6008804108584,0,1684
"2957","2ae8837e-a5ce-4fb7-9333-2e404e13a1b3","Lactobacillus_casei",89.9709302325581,0,1864
"2963","2af2d992-e7db-4bc8-ac65-de6dc0253256","Lactobacillus_fermentum",94.9793672627235,0,2424
"2966","2afc291e-2728-4f3c-b6f8-ada8dabc90c7","Lactobacillus_casei",95.0718685831622,0,2458
"2969","2b0c0fef-d232-42cb-b1eb-4bbf0e7efc4d","Lactobacillus_fermentum",91.6948008102633,0,2200
"2972","2b205658-a2be-4ab7-99b9-d46add1f6d50","Lactobacillus_fermentum",84.8201438848921,1,1526
"2978","2b3e4af8-32ad-4ce8-8cd9-3a7af743f88c","Lactobacillus_fermentum",88.5733157199472,0,1934
"2981","2b478e74-ee30-4c7e-a5c4-1103d2102c9e","Lactobacillus_casei",87.4587458745875,0,1820
"2984","2b4e5cb6-3d4f-4520-bcc6-85443a1bc988","Lactobacillus_casei",93.8482570061517,0,2354
"2987","2b70f433-db49-4f57-b043-196598b0a848","Lactobacillus_casei",92.0727272727273,0,2062
"2991","2b72be59-d76a-439f-8b2d-d1a0cbc238f1","Lactobacillus_casei",88.5388739946381,0,1956
"2993","2b95c939-631e-49dd-8ddf-960e405292ee","Lactobacillus_casei",96.6183574879227,0,2586
"2999","2b95cff2-a2a8-47fa-afab-7b28e1667923","Lactobacillus_paracasei",88.3276450511945,0,1850
"3000","2b96c45d-f358-4b62-8115-fbf7734042e9","Lactobacillus_casei",85.9305993690852,0,1816
"3006","2b9f50c5-954c-4947-8530-bca173a276f5","Lactobacillus_fermentum",86.9001297016861,0,1832
"3010","2b9fbbb8-0fd3-46cb-8da7-299b3331ede8","Lactobacillus_fermentum",80.4924242424242,7,1276
"3012","2bab1153-c54b-4831-932b-2fa294ae1b1e","Lactobacillus_casei",93.4201507882111,0,2306
"3015","2bb69e55-08f2-43ae-ad1f-27a0d716998c","Lactobacillus_casei",87.7483443708609,1,1840
"3018","2bbeb715-4f00-4cf3-934a-10204b016113","Lactobacillus_casei",87.846049966239,0,1824
"3021","2bc2c6a2-2b5f-408c-936b-de402ea52d0e","Lactobacillus_fermentum",95.6451612903226,0,2122
"3024","2be50a45-81fe-428b-a4f9-c33047eefb7f","Lactobacillus_casei",90.1558073654391,1,1936
"3027","2beed344-115b-4ec9-937b-b2b8321b6bad","Lactobacillus_casei",91.0569105691057,0,2122
"3029","2bfa71a4-143a-41a7-914e-87ffbd9a887b","Lactobacillus_casei",83.3199033037873,0,1228
"3033","2c08306f-3a99-4de5-b46f-4a56fc8837d0","Lactobacillus_casei",95.8856345885635,0,2484
"3039","2c090ca2-a74c-4e50-bee8-2de010b041d8","Lactobacillus_ginsenosidimutans",87.7386196769457,1,1698
"3042","2c133bd9-be55-4eba-b51a-eb398ac29432","Lactobacillus_fermentum",94.5909398242055,10,2434
"3047","2c18145f-85ab-4ed1-abcb-8e611366580c","Lactobacillus_paracasei",89.2857142857143,0,1824
"3049","2c1ea6bf-246d-4cb0-a632-1b39b3ffade3","Lactobacillus_delbrueckii",91.1290322580645,0,1614
"3050","2c33e7c0-c7c6-4777-b91e-2337add7528c","Lactobacillus_casei",87.6551724137931,0,1780
"3055","2c40b972-3587-47f6-a523-cd303e5f12fa","Lactobacillus_casei",96.7479674796748,0,2198
"3057","2c5623e7-8fa4-45ad-a223-ee1650ed6061","Lactobacillus_brevis",84.8763250883392,0,1512
"3064","2c5c3036-5613-4161-9da4-86218e4f4572","Lactobacillus_paracasei",92.5170068027211,10,2274
"3065","2c5e3e7b-af89-4c1b-8c53-cd27a5fea983","Lactobacillus_casei",90.4666666666667,0,2106
"3071","2c6aa116-e6cd-4f68-902c-1fa5bdbc7a0c","Pediococcus_claussenii",81.4764183185236,0,1262
"3074","2c7079a4-5b19-4ee5-8e4b-0fd3f0731015","Pediococcus_pentosaceus",79.8994974874372,0,1072
"3077","2c8c6798-3711-4219-89bf-67877bf25d8d","Lactobacillus_fermentum",94.7547683923706,10,2422
"3081","2c9af350-a0b3-43d9-ab9e-4b1e5ee81c9e","Lactobacillus_casei",86.152841280209,0,1768
"3088","2ca23cd3-f7bd-4c61-b650-8a5532a6e6bb","Lactobacillus_fermentum",93.7201365187713,0,2338
"3092","2cc67f6b-b13c-4a5d-8145-0f30ade48085","Lactobacillus_fermentum",92.8813559322034,0,2264
"3096","2cf53bc5-9e69-4e18-882b-d76970ed939a","Lactobacillus_fermentum",94.2740286298569,0,2386
"3098","2d0a94f3-c260-422c-aa32-82a7d5833f3a","Lactobacillus_casei",93.4459459459459,0,2354
"3101","2d25c76d-a185-417d-b9b7-aced13ed14f6","Lactobacillus_casei",95.0853242320819,0,2494
"3105","2d2b6940-0dcf-4c7b-b3d1-ad8cdeb52678","Lactobacillus_fermentum",87.5834445927904,1,1878
"3111","2d4b898d-7b6f-41d9-b7b2-869338125d7a","Lactobacillus_rhamnosus",83.3572453371593,0,1334
"3112","2d64298b-195c-4669-bc43-74605c6c802a","Lactobacillus_casei",93.4515688949523,0,2320
"3119","2da43e29-e3c5-4ce1-b271-d291585b41d9","Pediococcus_pentosaceus",89.3342877594846,1,1868
"3122","2da6fa35-d258-4f63-8b32-571cece8af36","Lactobacillus_fermentum",89.1232696110745,0,1976
"3128","2da9dafe-7123-48e3-9c7e-3fcd9887a571","Lactobacillus_paracasei",89.6174863387978,0,2004
"3132","2dac1515-55fd-4edf-b2c4-688284c278a3","Lactobacillus_paracasei",89.2981236970118,0,1908
"3133","2db63033-1b37-4582-a767-df31c1652b77","Lactobacillus_casei",92.3597025016903,0,2232
"3138","2dc4371f-797c-4705-b699-4eb94d681fe4","Lactobacillus_paracasei",92.3076923076923,1,2286
"3143","2de51c7a-2635-463d-9280-3f855590dc08","Lactobacillus_paracasei",90.472972972973,1,2054
"3146","2de885db-cd62-4ee7-b4cc-11e969e2745d","Lactobacillus_paracasei",84.2139595564253,0,1560
"3149","2e173ed5-6aa0-4fe0-a84c-bf6fc9934490","Lactobacillus_fermentum",92.7381745502998,1,2420
"3154","2e180480-d6cc-410a-a75c-99d7278a0688","Lactobacillus_fermentum",88.8815354070152,1,1966
"3157","2e25d050-3145-4e4b-9df2-a00a0dd05d8f","Lactobacillus_casei",93.1198910081744,0,2290
"3160","2e361629-7d0f-4ef6-b36a-6b42e18af698","Lactobacillus_casei",94.6089597570235,0,2186
"3163","2e5e8c20-3dc3-4204-b929-d64ef96c4e9a","Lactobacillus_casei",94.5541184479238,0,2416
"3168","2e6d8edd-b114-4489-86b8-2b4761c74848","Lactobacillus_brevis",86.0832137733142,1,1578
"3171","2e709c13-bb47-4c1b-9c65-1f2a76f49727","Lactobacillus_casei",81.6880180859081,0,1122
"3176","2e80650c-0df8-4739-97eb-c6dad64e9fca","Lactobacillus_fermentum",87.1372031662269,0,1804
"3180","2ead9ee2-791e-4f65-961a-5a22e47865b8","Lactobacillus_buchneri",85.070214338507,1,1454
"3181","2eb47603-0bfd-4a2d-a887-f6e6b254699d","Lactobacillus_casei",93.4065934065934,0,2296
"3184","2ee787e4-5b37-46f0-8d50-d11d023c5644","Lactobacillus_casei",88.002773925104,0,1800
"3192","2efb42fe-ec62-46f1-adb9-935a38c711f3","Lactobacillus_paracasei",93.1506849315068,1,2266
"3196","2f000431-4959-4a0f-9a5d-7d53639c94da","Lactobacillus_fermentum",86.9651086240948,0,1834
"3198","2f0aa3c2-2a77-4500-be19-8a761a4ebdcc","Lactobacillus_casei",91.9565217391304,0,2042
"3202","2f2eb649-979c-44a6-a514-88c3f874ce7b","Lactobacillus_buchneri",90.4449307075128,0,1924
"3203","2f3998ce-659b-4a54-ae2d-189fe6814731","Lactobacillus_casei",87.5668449197861,1,1816
"3208","2f3eab54-8de3-4447-9f38-8b3604951bc3","Lactobacillus_paracasei",86.6943866943867,0,1688
"3215","2f6570c1-854d-4d90-9dfd-e49a80e03be2","Lactobacillus_paracasei",84.6779661016949,0,1616
"3219","2f7b99ac-6ce2-4cfe-a260-5d3d163b3ca3","Lactobacillus_paracasei",94.2505133470226,0,2390
"3220","2f8018a3-8934-4d8f-a9a5-5a890a4bc94b","Lactobacillus_casei",86.0347322720695,0,1556
"3227","2f863d68-325b-4d74-80d8-216975f48fb9","Lactobacillus_buchneri",86.9030390738061,0,1628
"3231","2f994bba-f0b9-4888-a26d-2243aa9d65c3","Lactobacillus_paracasei",87.1870397643594,1,1624
"3237","2fa47abe-8c1c-44d9-afaa-2af58ec3b039","Lactobacillus_buchneri",94.2098092643052,3,2400
"3238","2fb46d39-3cbd-4f89-8ce2-3eea223a7c05","Lactobacillus_casei",84.9129593810445,0,1664
"3241","2fbe7a8c-e99d-49f7-b3a0-8789ddd752a3","Lactobacillus_casei",90.8532423208191,0,2074
"3245","2fde4ce8-2883-4fec-8226-ef1a49fef96d","Lactobacillus_casei",91.8503674014696,0,2238
"3251","2fea0523-dd93-4d50-9b48-be71cc777476","Lactobacillus_fermentum",91.1684782608696,0,2102
"3253","2ff21df7-e6b9-490d-bc7e-b24c792ad160","Lactobacillus_casei",91.8043621943159,0,2222
"3256","2ffbff46-311c-45df-95dc-da0b6d7fd8fe","Lactobacillus_casei",87.7523553162853,0,1826
"3264","300055c7-3325-4290-989b-bbabb8438358","Lactobacillus_paracasei",83.4662799129804,0,1310
"3266","3001a215-e4bd-4551-b59b-76de1c995e74","Lactobacillus_casei",88.328729281768,10,1852
"3269","3008501a-ae02-4dff-9b2f-2aae61a6fdcb","Lactobacillus_casei",90.2173913043478,0,2032
"3274","301932cf-72d8-48ee-9e19-612339ef43c9","Lactobacillus_casei",90.1398601398601,0,2113
"3278","301a50c7-5d00-4575-85a2-5d42f30e9f77","Lactobacillus_paracasei",89.2124420913302,0,1966
"3281","301f22ce-7191-4802-95f7-7577cb71c544","Lactobacillus_fermentum",90.7782864617397,2,2176
"3285","306406d9-58c3-44b6-a18a-e0a5e1736d1d","Lactobacillus_fermentum",89.6782841823056,0,2008
"3290","30709611-85f8-4cbb-97f4-72115712db71","Lactobacillus_fermentum",92.5271739130435,0,2268
"3294","3076489a-a8c1-4569-97f1-2432ec64d9e6","Lactobacillus_casei",85.9492803289925,0,1680
"3298","30847023-e5aa-47d8-bff9-74da59377a2b","Lactobacillus_casei",88.4531590413943,0,1782
"3304","3091bdf7-a9c3-4299-8400-ca3f0ace040c","Lactobacillus_fermentum",92.2463768115942,0,2096
"3310","30967b81-f3f6-44fd-bc00-d1c7aab5c5cd","Lactobacillus_paracasei",88.4,1,1904
"3314","309b93fa-623c-4b03-b45d-d882debfb506","Lactobacillus_fermentum",94.7547683923706,0,2450
"3319","30a19fb5-5a8c-467a-9317-bef3724dc0cb","Lactobacillus_fermentum",95.8904109589041,0,2524
"3321","30a682b6-2622-4569-bd32-db554a5ba689","Lactobacillus_casei",88.5947046843177,0,1876
"3324","30b2ac10-646a-4328-82d7-1fc9441eff5f","Lactobacillus_casei",94.9245541838134,0,2452
"3327","30c1f049-9bd5-4219-b480-a39f8c428473","Lactobacillus_fermentum",92.5125989920806,0,2124
"3330","30c96699-9e7d-4463-ac72-f5cd032bfe71","Lactobacillus_casei",94.4789510006901,0,2378
"3333","30cf0396-0b4a-468e-9e08-1358a174aa71","Lactobacillus_ginsenosidimutans",87.4177029992685,23,1658
"3340","30d9bcae-a016-45e8-8db1-9a151272299c","Lactobacillus_fermentum",93.1478968792402,0,2322
"3343","30fd22c3-0f16-4b9c-ba83-8fce3f065721","Lactobacillus_casei",84.0390879478827,0,1524
"3349","310ac3a9-b0b4-4642-a6ae-ac83fd8ff7e9","Lactobacillus_brevis",86.184681460272,1,1596
"3351","311f4faf-1c59-4b5a-b78d-e74f5f8c9baf","Lactobacillus_fermentum",96.4656964656965,0,2538
"3355","312d9905-7bba-481d-afc8-c7e344b2ff28","Lactobacillus_casei",90.5089408528198,0,2020
"3358","313328b0-0eae-4f64-9d00-56e83105382a","Lactobacillus_casei",90.8967391304348,0,2102
"3362","315c8b01-29a6-4b5a-be9a-b05faf881878","Lactobacillus_casei",87.7049180327869,0,1626
"3369","31991992-b41a-4a8e-9669-f78781d3c57f","Lactobacillus_rhamnosus",88.1844380403458,26,1744
"3372","319b1cee-5161-483d-8e4e-526bb8f1e1c0","Lactobacillus_fermentum",92.3337856173677,1,2256
"3375","31a2b42b-b25a-40bd-a6f4-c37e0d3cd2c6","Lactobacillus_casei",92.180774748924,0,2082
"3379","31ad15d7-8603-4684-9aab-c9c2f636a6e6","Lactobacillus_casei",85.6941508104299,0,1562
"3382","31c41528-0fa3-4674-9f7a-347d348098c0","Lactobacillus_brevis",85.7966834895458,0,1546
"3389","31c6f499-cf7e-4a3c-8311-d5d5cae7758a","Lactobacillus_paracasei",96.5210954848261,12,2390
"3392","31c7cda7-7794-4f7e-833d-780d2b6eed0b","Lactobacillus_paracasei",92.8870292887029,1,2250
"3396","31e8cf6e-38bc-4db2-8ab1-6a1b633d4ab0","Lactobacillus_fermentum",87.913571910871,1,1846
"3398","31ecaa62-bbf0-412b-a69b-bb50bb85ef94","Lactobacillus_fermentum",82.3696682464455,0,986
